Found path: /home_01/f20150198/projects/deep-reinforcement-learning/p2_continuous-control/Reacher_Linux_NoVis/Reacher.x86_64
Mono path[0] = '/home_01/f20150198/projects/deep-reinforcement-learning/p2_continuous-control/Reacher_Linux_NoVis/Reacher_Data/Managed'
Mono config path = '/home_01/f20150198/projects/deep-reinforcement-learning/p2_continuous-control/Reacher_Linux_NoVis/Reacher_Data/MonoBleedingEdge/etc'
Preloaded 'libgrpc_csharp_ext.x64.so'
Unable to preload the following plugins:
	libgrpc_csharp_ext.x86.so
Logging to /home_01/f20150198/.config/unity3d/Unity Technologies/Unity Environment/Player.log
Size of each action: 4
episode done  [False]
hello

Episode 719	Average Score: 27.32879939
Episode 720	Average Score: 27.47669939
Episode 721	Average Score: 27.40989939
Episode 722	Average Score: 27.52569938
Episode 723	Average Score: 27.53679938
Episode 724	Average Score: 27.57139938
Episode 725	Average Score: 27.63449938
Episode 726	Average Score: 27.64619938
Episode 727	Average Score: 27.69619938
Episode 728	Average Score: 27.78079938
Episode 729	Average Score: 27.78409938
Episode 730	Average Score: 27.79399938
Episode 731	Average Score: 27.87359938
Episode 732	Average Score: 27.91969938
Episode 733	Average Score: 27.93969938
Episode 734	Average Score: 28.08159937
Episode 735	Average Score: 28.15089937
Episode 736	Average Score: 28.14049937
Episode 737	Average Score: 28.10989937
Episode 738	Average Score: 28.16549937
Episode 739	Average Score: 28.12989937
Episode 740	Average Score: 28.26919937
Episode 741	Average Score: 28.21329937
Episode 742	Average Score: 28.25289937
Episode 743	Average Score: 28.22589937
Episode 744	Average Score: 28.26799937
Episode 745	Average Score: 28.30789937
Episode 746	Average Score: 28.29499937
Episode 747	Average Score: 28.43389936
Episode 748	Average Score: 28.42659936
Episode 749	Average Score: 28.50989936
Episode 750	Average Score: 28.44439936
Episode 751	Average Score: 28.48109936
Episode 752	Average Score: 28.44439936
Episode 753	Average Score: 28.33839937
Episode 754	Average Score: 28.38199937
Episode 755	Average Score: 28.28249937
Episode 756	Average Score: 28.24909937
Episode 757	Average Score: 28.39159937
Episode 758	Average Score: 28.32359937
Episode 759	Average Score: 28.42919936
Episode 760	Average Score: 28.44349936
Episode 761	Average Score: 28.50749936
Episode 762	Average Score: 28.52699936
Episode 763	Average Score: 28.57239936
Episode 764	Average Score: 28.41159936
Episode 765	Average Score: 28.36159937
Episode 766	Average Score: 28.36319937
Episode 767	Average Score: 28.44059936
Episode 768	Average Score: 28.42709936
Episode 769	Average Score: 28.38449937
Episode 770	Average Score: 28.46029936
Episode 771	Average Score: 28.57789936
Episode 772	Average Score: 28.68939936
Episode 773	Average Score: 28.73289936
Episode 774	Average Score: 28.73859936
Episode 775	Average Score: 28.75839936
Episode 776	Average Score: 28.71159936
Episode 777	Average Score: 28.71369936
Episode 778	Average Score: 28.76249936
Episode 779	Average Score: 28.69369936
Episode 780	Average Score: 28.68769936
Episode 781	Average Score: 28.61659936
Episode 782	Average Score: 28.44799936
Episode 783	Average Score: 28.36519937
Episode 784	Average Score: 28.32049937
Episode 785	Average Score: 28.32719937
Episode 786	Average Score: 28.23389937
Episode 787	Average Score: 28.17509937
Episode 788	Average Score: 28.29539937
Episode 789	Average Score: 28.33669937
Episode 790	Average Score: 28.30899937
Episode 791	Average Score: 28.36309937
Episode 792	Average Score: 28.33789937
Episode 793	Average Score: 28.30759937
Episode 794	Average Score: 28.22539937
Episode 795	Average Score: 28.17109937
Episode 796	Average Score: 28.15379937
Episode 797	Average Score: 28.13009937
Episode 798	Average Score: 27.99979937
Episode 799	Average Score: 27.99379937
Episode 800	Average Score: 28.02249937
Episode 800	Average Score: 28.02

Episode 801	Average Score: 27.97029937
Episode 802	Average Score: 27.82189938
Episode 803	Average Score: 27.76839938
Episode 804	Average Score: 27.72149938
Episode 805	Average Score: 27.73249938
Episode 806	Average Score: 27.72259938
Episode 807	Average Score: 27.62299938
Episode 808	Average Score: 27.84389938
Episode 809	Average Score: 27.80159938
Episode 810	Average Score: 27.79739938
Episode 811	Average Score: 27.63549938
Episode 812	Average Score: 27.54879938
Episode 813	Average Score: 27.42159939
Episode 814	Average Score: 27.43809939
Episode 815	Average Score: 27.41869939
Episode 816	Average Score: 27.25299939
Episode 817	Average Score: 27.31819939
Episode 818	Average Score: 27.35819939
Episode 819	Average Score: 27.31479939
Episode 820	Average Score: 27.33269939
Episode 821	Average Score: 27.46169939
Episode 822	Average Score: 27.39499939
Episode 823	Average Score: 27.33769939
Episode 824	Average Score: 27.29229939
Episode 825	Average Score: 27.20479939
Episode 826	Average Score: 27.25969939
Episode 827	Average Score: 27.33719939
Episode 828	Average Score: 27.35689939
Episode 829	Average Score: 27.31159939
Episode 830	Average Score: 27.26029939
Episode 831	Average Score: 27.28229939
Episode 832	Average Score: 27.16269939
Episode 833	Average Score: 27.19419939
Episode 834	Average Score: 26.92579940
Episode 835	Average Score: 26.77699940
Episode 836	Average Score: 26.73929940
Episode 837	Average Score: 26.59539941
Episode 838	Average Score: 26.60509941
Episode 839	Average Score: 26.56119941
Episode 840	Average Score: 26.53309941
Episode 841	Average Score: 26.62759940
Episode 842	Average Score: 26.48769941
Episode 843	Average Score: 26.35969941
Episode 844	Average Score: 26.35439941
Episode 845	Average Score: 26.33419941
Episode 846	Average Score: 26.26629941
Episode 847	Average Score: 26.28089941
Episode 848	Average Score: 26.36179941
Episode 849	Average Score: 26.36919941
Episode 850	Average Score: 26.34569941
Episode 851	Average Score: 26.47089941
Episode 852	Average Score: 26.39319941
Episode 853	Average Score: 26.48429941
Episode 854	Average Score: 26.49189941
Episode 855	Average Score: 26.60829941
Episode 856	Average Score: 26.72799940
Episode 857	Average Score: 26.58079941
Episode 858	Average Score: 26.64949940
Episode 859	Average Score: 26.62619940
Episode 860	Average Score: 26.65339940
Episode 861	Average Score: 26.55639941
Episode 862	Average Score: 26.62819940
Episode 863	Average Score: 26.58079941
Episode 864	Average Score: 26.74599940
Episode 865	Average Score: 26.71769940
Episode 866	Average Score: 26.61409941
Episode 867	Average Score: 26.56529941
Episode 868	Average Score: 26.62169940
Episode 869	Average Score: 26.58459941
Episode 870	Average Score: 26.51829941
Episode 871	Average Score: 26.39559941
Episode 872	Average Score: 26.39259941
Episode 873	Average Score: 26.31919941
Episode 874	Average Score: 26.30039941
Episode 875	Average Score: 26.46089941
Episode 876	Average Score: 26.42839941
Episode 877	Average Score: 26.34439941
Episode 878	Average Score: 26.31879941
Episode 879	Average Score: 26.39099941
Episode 880	Average Score: 26.35519941
Episode 881	Average Score: 26.43189941
Episode 882	Average Score: 26.53589941
Episode 883	Average Score: 26.49569941
Episode 884	Average Score: 26.60699941
Episode 885	Average Score: 26.62029940
Episode 886	Average Score: 26.65929940
Episode 887	Average Score: 26.78819940
Episode 888	Average Score: 26.76069940
Episode 889	Average Score: 26.81559940
Episode 890	Average Score: 26.86539940
Episode 891	Average Score: 26.92589940
Episode 892	Average Score: 26.99829940
Episode 893	Average Score: 27.04049940
Episode 894	Average Score: 27.17889939
Episode 895	Average Score: 27.25699939
Episode 896	Average Score: 27.32859939
Episode 897	Average Score: 27.26529939
Episode 898	Average Score: 27.39089939
Episode 899	Average Score: 27.54569938
Episode 900	Average Score: 27.52119938
Episode 900	Average Score: 27.52

Episode 901	Average Score: 27.61039938
Episode 902	Average Score: 27.71199938
Episode 903	Average Score: 27.63179938
Episode 904	Average Score: 27.73009938
Episode 905	Average Score: 27.69619938
Episode 906	Average Score: 27.69679938
Episode 907	Average Score: 27.77199938
Episode 908	Average Score: 27.74289938
Episode 909	Average Score: 27.81399938
Episode 910	Average Score: 27.80609938
Episode 911	Average Score: 27.97319937
Episode 912	Average Score: 28.08789937
Episode 913	Average Score: 28.22909937
Episode 914	Average Score: 28.31819937
Episode 915	Average Score: 28.33059937
Episode 916	Average Score: 28.42979936
Episode 917	Average Score: 28.39589937
Episode 918	Average Score: 28.44089936
Episode 919	Average Score: 28.50879936
Episode 920	Average Score: 28.49969936
Episode 921	Average Score: 28.45879936
Episode 922	Average Score: 28.45169936
Episode 923	Average Score: 28.40629937
Episode 924	Average Score: 28.47499936
Episode 925	Average Score: 28.43669936
Episode 926	Average Score: 28.43339936
Episode 927	Average Score: 28.39569937
Episode 928	Average Score: 28.37149937
Episode 929	Average Score: 28.38539937
Episode 930	Average Score: 28.33569937
Episode 931	Average Score: 28.21439937
Episode 932	Average Score: 28.20569937
Episode 933	Average Score: 28.18969937
Episode 934	Average Score: 28.35069937
Episode 935	Average Score: 28.53469936
Episode 936	Average Score: 28.48919936
Episode 937	Average Score: 28.61639936
Episode 938	Average Score: 28.31439937
Episode 939	Average Score: 28.30349937
Episode 940	Average Score: 28.27109937
Episode 941	Average Score: 28.19879937
Episode 942	Average Score: 28.32119937
Episode 943	Average Score: 28.34779937
Episode 944	Average Score: 28.41589936
Episode 945	Average Score: 28.41449936
Episode 946	Average Score: 28.38839937
Episode 947	Average Score: 28.24719937
Episode 948	Average Score: 28.19449937
Episode 949	Average Score: 28.12379937
Episode 950	Average Score: 28.16159937
Episode 951	Average Score: 28.03869937
Episode 952	Average Score: 28.07639937
Episode 953	Average Score: 28.06429937
Episode 954	Average Score: 28.05869937
Episode 955	Average Score: 27.94779938
Episode 956	Average Score: 27.83689938
Episode 957	Average Score: 27.90279938
Episode 958	Average Score: 27.94589938
Episode 959	Average Score: 27.87569938
Episode 960	Average Score: 27.82469938
Episode 961	Average Score: 27.86009938
Episode 962	Average Score: 27.75119938
Episode 963	Average Score: 27.71569938
Episode 964	Average Score: 27.59599938
Episode 965	Average Score: 27.32129939
Episode 966	Average Score: 27.36839939
Episode 967	Average Score: 27.36769939
Episode 968	Average Score: 27.31349939
Episode 969	Average Score: 27.33469939
Episode 970	Average Score: 27.29259939
Episode 971	Average Score: 27.25369939
Episode 972	Average Score: 27.17839939
Episode 973	Average Score: 27.19539939
Episode 974	Average Score: 27.20499939
Episode 975	Average Score: 27.16529939
Episode 976	Average Score: 27.21329939
Episode 977	Average Score: 27.22079939
Episode 978	Average Score: 27.20919939
Episode 979	Average Score: 27.00899940
Episode 980	Average Score: 27.09249939
Episode 981	Average Score: 27.11049939
Episode 982	Average Score: 27.17279939
Episode 983	Average Score: 27.20189939
Episode 984	Average Score: 27.11729939
Episode 985	Average Score: 27.02779940
Episode 986	Average Score: 26.97519940
Episode 987	Average Score: 26.98569940
Episode 988	Average Score: 26.96429940
Episode 989	Average Score: 26.96899940
Episode 990	Average Score: 26.93489940
Episode 991	Average Score: 26.82939940
Episode 992	Average Score: 26.74899940
Episode 993	Average Score: 26.71179940
Episode 994	Average Score: 26.69559940
Episode 995	Average Score: 26.61789941
Episode 996	Average Score: 26.62319940
Episode 997	Average Score: 26.70099940
Episode 998	Average Score: 26.71209940
Episode 999	Average Score: 26.74789940
Episode 1000	Average Score: 26.64609940
Episode 1000	Average Score: 26.65

Episode 1001	Average Score: 26.66749940
Episode 1002	Average Score: 26.65079940
Episode 1003	Average Score: 26.75949940
Episode 1004	Average Score: 26.75989940
Episode 1005	Average Score: 26.85379940
Episode 1006	Average Score: 26.86949940
Episode 1007	Average Score: 26.91649940
Episode 1008	Average Score: 26.92019940
Episode 1009	Average Score: 26.92409940
Episode 1010	Average Score: 26.88729940
Episode 1011	Average Score: 26.78419940
Episode 1012	Average Score: 26.79309940
Episode 1013	Average Score: 26.79079940
Episode 1014	Average Score: 26.70209940
Episode 1015	Average Score: 26.71989940
Episode 1016	Average Score: 26.74239940
Episode 1017	Average Score: 26.80219940
Episode 1018	Average Score: 26.77599940
Episode 1019	Average Score: 26.67019940
Episode 1020	Average Score: 26.62649940
Episode 1021	Average Score: 26.63799940
Episode 1022	Average Score: 26.68209940
Episode 1023	Average Score: 26.73899940
Episode 1024	Average Score: 26.70809940
Episode 1025	Average Score: 26.79189940
Episode 1026	Average Score: 26.67519940
Episode 1027	Average Score: 26.74029940
Episode 1028	Average Score: 26.69669940
Episode 1029	Average Score: 26.65639940
Episode 1030	Average Score: 26.56239941
Episode 1031	Average Score: 26.60999941
Episode 1032	Average Score: 26.60939941
Episode 1033	Average Score: 26.60279941
Episode 1034	Average Score: 26.56329941
Episode 1035	Average Score: 26.55289941
Episode 1036	Average Score: 26.57829941
Episode 1037	Average Score: 26.47979941
Episode 1038	Average Score: 26.79779940
Episode 1039	Average Score: 26.78019940
Episode 1040	Average Score: 26.80579940
Episode 1041	Average Score: 26.87699940
Episode 1042	Average Score: 26.86299940
Episode 1043	Average Score: 27.03039940
Episode 1044	Average Score: 26.95749940
Episode 1045	Average Score: 26.98569940
Episode 1046	Average Score: 27.02799940
Episode 1047	Average Score: 27.10299939
Episode 1048	Average Score: 27.11999939
Episode 1049	Average Score: 27.16449939
Episode 1050	Average Score: 27.26239939
Episode 1051	Average Score: 27.30719939
Episode 1052	Average Score: 27.26299939
Episode 1053	Average Score: 27.26309939
Episode 1054	Average Score: 27.20329939
Episode 1055	Average Score: 27.34009939
Episode 1056	Average Score: 27.39809939
Episode 1057	Average Score: 27.37339939
Episode 1058	Average Score: 27.21639939
Episode 1059	Average Score: 27.29189939
Episode 1060	Average Score: 27.27599939
Episode 1061	Average Score: 27.27969939
Episode 1062	Average Score: 27.30359939
Episode 1063	Average Score: 27.29319939
Episode 1064	Average Score: 27.37829939
Episode 1065	Average Score: 27.72339938
Episode 1066	Average Score: 27.70479938
Episode 1067	Average Score: 27.66799938
Episode 1068	Average Score: 27.67869938
Episode 1069	Average Score: 27.70979938
Episode 1070	Average Score: 27.83019938
Episode 1071	Average Score: 27.89429938
Episode 1072	Average Score: 27.93199938
Episode 1073	Average Score: 27.95589938
Episode 1074	Average Score: 28.01169937
Episode 1075	Average Score: 27.87519938
Episode 1076	Average Score: 27.91699938
Episode 1077	Average Score: 27.97689937
Episode 1078	Average Score: 27.91659938
Episode 1079	Average Score: 28.10859937
Episode 1080	Average Score: 28.00529937
Episode 1081	Average Score: 28.02409937
Episode 1082	Average Score: 27.94899938
Episode 1083	Average Score: 27.98219937
Episode 1084	Average Score: 28.06829937
Episode 1085	Average Score: 28.10289937
Episode 1086	Average Score: 28.15789937
Episode 1087	Average Score: 28.07609937
Episode 1088	Average Score: 28.09799937
Episode 1089	Average Score: 28.09349937
Episode 1090	Average Score: 28.12109937
Episode 1091	Average Score: 28.22099937
Episode 1092	Average Score: 28.22779937
Episode 1093	Average Score: 28.25429937
Episode 1094	Average Score: 28.21449937
Episode 1095	Average Score: 28.29089937
Episode 1096	Average Score: 28.25779937
Episode 1097	Average Score: 28.26039937
Episode 1098	Average Score: 28.28149937
Episode 1099	Average Score: 28.16539937
Episode 1100	Average Score: 28.20319937
Episode 1100	Average Score: 28.20

Episode 1101	Average Score: 28.11869937
Episode 1102	Average Score: 28.16359937
Episode 1103	Average Score: 28.17319937
Episode 1104	Average Score: 28.09349937
Episode 1105	Average Score: 28.08439937
Episode 1106	Average Score: 28.09419937
Episode 1107	Average Score: 28.06959937
Episode 1108	Average Score: 27.90759938
Episode 1109	Average Score: 27.87719938
Episode 1110	Average Score: 27.88759938
Episode 1111	Average Score: 27.87359938
Episode 1112	Average Score: 27.79949938
Episode 1113	Average Score: 27.79689938
Episode 1114	Average Score: 27.82749938
Episode 1115	Average Score: 27.82829938
Episode 1116	Average Score: 27.85659938
Episode 1117	Average Score: 27.78199938
Episode 1118	Average Score: 27.63969938
Episode 1119	Average Score: 27.69999938
Episode 1120	Average Score: 27.73699938
Episode 1121	Average Score: 27.75439938
Episode 1122	Average Score: 27.74359938
Episode 1123	Average Score: 27.74979938
Episode 1124	Average Score: 27.73009938
Episode 1125	Average Score: 27.68759938
Episode 1126	Average Score: 27.78079938
Episode 1127	Average Score: 27.76899938
Episode 1128	Average Score: 27.78799938
Episode 1129	Average Score: 27.79869938
Episode 1130	Average Score: 27.86169938
Episode 1131	Average Score: 27.89499938
Episode 1132	Average Score: 28.01179937
Episode 1133	Average Score: 27.90139938
Episode 1134	Average Score: 27.89239938
Episode 1135	Average Score: 27.85739938
Episode 1136	Average Score: 27.89879938
Episode 1137	Average Score: 28.02089937
Episode 1138	Average Score: 27.96709937
Episode 1139	Average Score: 28.07499937
Episode 1140	Average Score: 28.03389937
Episode 1141	Average Score: 27.99879937
Episode 1142	Average Score: 28.08429937
Episode 1143	Average Score: 28.00559937
Episode 1144	Average Score: 28.02819937
Episode 1145	Average Score: 28.01219937
Episode 1146	Average Score: 28.10789937
Episode 1147	Average Score: 28.17689937
Episode 1148	Average Score: 28.14119937
Episode 1149	Average Score: 28.19169937
Episode 1150	Average Score: 28.15669937
Episode 1151	Average Score: 28.15759937
Episode 1152	Average Score: 28.24679937
Episode 1153	Average Score: 28.27239937
Episode 1154	Average Score: 28.28539937
Episode 1155	Average Score: 28.21459937
Episode 1156	Average Score: 28.27429937
Episode 1157	Average Score: 28.29599937
Episode 1158	Average Score: 28.44449936
Episode 1159	Average Score: 28.36139937
Episode 1160	Average Score: 28.42299936
Episode 1161	Average Score: 28.45199936
Episode 1162	Average Score: 28.44469936
Episode 1163	Average Score: 28.49869936
Episode 1164	Average Score: 28.32379937
Episode 1165	Average Score: 28.24599937
Episode 1166	Average Score: 28.31689937
Episode 1167	Average Score: 28.40919937
Episode 1168	Average Score: 28.39049937
Episode 1169	Average Score: 28.36529937
Episode 1170	Average Score: 28.33269937
Episode 1171	Average Score: 28.41559936
Episode 1172	Average Score: 28.37569937
Episode 1173	Average Score: 28.40489937
Episode 1174	Average Score: 28.38149937
Episode 1175	Average Score: 28.40459937
Episode 1176	Average Score: 28.40139937
Episode 1177	Average Score: 28.41929936
Episode 1178	Average Score: 28.52769936
Episode 1179	Average Score: 28.55639936
Episode 1180	Average Score: 28.59319936
Episode 1181	Average Score: 28.54959936
Episode 1182	Average Score: 28.52749936
Episode 1183	Average Score: 28.45579936
Episode 1184	Average Score: 28.34819937
Episode 1185	Average Score: 28.31689937
Episode 1186	Average Score: 28.27819937
Episode 1187	Average Score: 28.31409937
Episode 1188	Average Score: 28.29499937
Episode 1189	Average Score: 28.25789937
Episode 1190	Average Score: 28.31559937
Episode 1191	Average Score: 28.30309937
Episode 1192	Average Score: 28.32789937
Episode 1193	Average Score: 28.38669937
Episode 1194	Average Score: 28.35899937
Episode 1195	Average Score: 28.23049937
Episode 1196	Average Score: 28.26039937
Episode 1197	Average Score: 28.23279937
Episode 1198	Average Score: 28.28779937
Episode 1199	Average Score: 28.33959937
Episode 1200	Average Score: 28.40669937
Episode 1200	Average Score: 28.41

Episode 1201	Average Score: 28.44739936
Episode 1202	Average Score: 28.38819937
Episode 1203	Average Score: 28.42909936
Episode 1204	Average Score: 28.41389936
Episode 1205	Average Score: 28.47259936
Episode 1206	Average Score: 28.44579936
Episode 1207	Average Score: 28.52649936
Episode 1208	Average Score: 28.64199936
Episode 1209	Average Score: 28.63129936
Episode 1210	Average Score: 28.68069936
Episode 1211	Average Score: 28.78929936
Episode 1212	Average Score: 28.81899936
Episode 1213	Average Score: 28.82209936
Episode 1214	Average Score: 28.89519935
Episode 1215	Average Score: 28.92289935
Episode 1216	Average Score: 28.88959935
Episode 1217	Average Score: 28.96009935
Episode 1218	Average Score: 29.11099935
Episode 1219	Average Score: 29.21529935
Episode 1220	Average Score: 29.14039935
Episode 1221	Average Score: 29.19449935
Episode 1222	Average Score: 29.11279935
Episode 1223	Average Score: 29.08639935
Episode 1224	Average Score: 29.17879935
Episode 1225	Average Score: 29.24619935
Episode 1226	Average Score: 29.30539934
Episode 1227	Average Score: 29.32859934
Episode 1228	Average Score: 29.36499934
Episode 1229	Average Score: 29.47749934
Episode 1230	Average Score: 29.54109934
Episode 1231	Average Score: 29.60739934
Episode 1232	Average Score: 29.59319934
Episode 1233	Average Score: 29.61769934
Episode 1234	Average Score: 29.67029934
Episode 1235	Average Score: 29.66109934
Episode 1236	Average Score: 29.69469934
Episode 1237	Average Score: 29.76749933
Episode 1238	Average Score: 29.77009933
Episode 1239	Average Score: 29.73779934
Episode 1240	Average Score: 29.81089933
Episode 1241	Average Score: 29.83949933
Episode 1242	Average Score: 29.78359933
Episode 1243	Average Score: 29.79399933
Episode 1244	Average Score: 29.81049933
Episode 1245	Average Score: 29.83939933
Episode 1246	Average Score: 29.80339933
Episode 1247	Average Score: 29.78419933
Episode 1248	Average Score: 29.76289933
Episode 1249	Average Score: 29.76349933
Episode 1250	Average Score: 29.85299933
Episode 1251	Average Score: 29.95169933
Episode 1252	Average Score: 29.86539933
Episode 1253	Average Score: 29.89729933
Episode 1254	Average Score: 29.98919933
